procedure_id,service_siret,service_adresse,nb_groupe_instructeur,nb_instructeur,nb_expert
40973,,75948 PARIS CEDEX 19,1,12,21
41008,19440034700010,"41 boulevard Michelet 
BP 22201
44 322 NANTES Cedex 3",1,4,0
41406,66204311604119,1 rue Person 67700 SAVERNE,1,3,0
41819,17910001100016,Boulevard de France 91000 EVRY,1,7,0
41831,11004601800013,"Le Grenier d'abondance  6, quai Saint-Vincent 69283 Lyon cedex 01 
",1,10,90
41840,13001085300013,"DDT OISE
Bureau Education Routière
2 bd Amyot d'Inville
60000 BEAUVAIS",1,2,0
41877,13001085300013,"DDT OISE
Bureau Education Routière
2 bd Amyot d'Inville
60000 BEAUVAIS",1,2,0
42109,,6 rue de la Toussaint 67000 Strasbourg,3,4,78
42643,11001401600015,"Immeuble Lumière, 40 Avenue des terroirs de France, 75012, Paris",1,2,0
42727,17220001600019,"Place du général de Gaulle, 
22 000 Saint-Brieuc",4,14,3
42883,12000015300011,"Ministère du Travail, du Plein Emploi et de l’Insertion | DGEFP – 14, avenue Duquesne 75350 Paris 07 SP",103,419,176
42899,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,41,23
43266,18002002600019,"72 avenue Pierre Mendès-France, 75013, Paris",1,16,3
43626,13002931700018,Tour SwissLife - 1 Bd Vivier Merle - 69443 LYON CEDEX 03,1,5,0
44066,13000807100123,241 rue Garibaldi CS93383 69 418 Lyon Cedex 03,1,18,14
44100,17370001400017,"Place de la Préfecture
37000 TOURS",1,9,2
44206,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,39,13
45053,12008701000068,"Département de la logistique et de la gestion immobilière
27-29 rue Leblanc
75015 PARIS",1,25,3
45116,13002931700018,53 Boulevard Vivier Merle - 69003 LYON,1,28,0
45130,22470001300424,"Hôtel du département
1633, avenue du Général-Leclerc
47922 AGEN CEDEX 9",1,1,0
45138,51347463500044,"DRAAF Occitanie
Cité administrative - Bd Armand Duportal
31074  TOULOUSE cedex",1,4,2
45208,13000807100123,"241 rue Garibaldi
CS 93383
69418 Lyon CEDEX 03",12,39,1
45748,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,38,15
46659,13002916800015,Ile-de-France,1,6,2
46831,,"258, boulevard Duhamel du Monceau - 45166 OLIVET Cedex",1,19,67
48336,18005302700181,"ANFR
Immeuble After C, 3 rue A. Barrau - Orphelinat - 98800 Nouméa",1,6,9
48376,,"3 place des Carmes
15000 AURILLAC",1,5,0
48896,,"6, rue Sainte-Catherine
54000 Nancy",1,42,8
48913,13000784200011,131 rue du Faubourg Bannier - 45044 ORLEANS,1,7,0
48914,13000784200011,131 rue du Faubourg Bannier - 45044 ORLEANS,1,7,0
49195,17440430100015,"Rectorat de NantesPlan
4, rue de la Houssinière
BP 72616 - 44326 Nantes CEDEX 03",1,4,25
50535,13002916800015,Ile-de-France,1,5,0
50942,,"6 place de la Pyrotechnie
CS 20001
18019 BOURGES Cedex",1,4,0
51035,,4 Rue Van Loo 91150 ETAMPES,1,12,1
51050,78091586400026,"CS 51212 
50012 SAINT-LO CEDEX
",1,6,0
51959,24440040400129,2 cours du Champ-de-Mars 44923 NANTES Cedex 9,1,6,0
52012,17950001200010,"5 avenue Bernard Hirsch 
95 010 Cergy -Pontoise CEDEX",1,14,0
52933,17310001700032,"2, rue du général Leclerc - BP 169 - 31806 SAINT-GAUDENS Cédex",1,3,0
53117,,"167-177 avenue Frédéric et Irène Joliot-Curie, 92000, Nanterre",1,49,0
53924,,Tour Séquoia - 92055 La Défense cedex,95,229,3
53940,17750000600024,"5 rue Leblanc, 75015 PARIS",1,13,6
54079,24440040400129,2 Cours du Champ de Mars 44923 Nantes Cedex 9,1,11,4
54150,26440039100019,1bis Place Saint-Similien 44036 Nantes,1,15,0
54916,21300189400012,"Services Techniques de la Mairie de Nîmes
152, avenue Robert Bompard - 30 000 NIMES",1,4,0
54941,17690001700011,"18 rue de Bonnel
69419 LYON Cedex 03",1,5,1
55063,34995887600188,"192 avenue Aristide Briand 
92220 Bagneux",1,8,0
55576,78091586400026,"CS 51212
50012 SAINT-LO CEDEX",1,6,0
55653,18130002100019,"CCI Aix-Marseille-Provence
CS 21856
13221 Marseille cedex 1",18,10,1
55780,78170328500010,"50, rue Claude BERNARD
24010 PERIGUEUX CEDEX",1,3,0
56069,,Hôtel de Ville - Place Charles de Gaulle - 94100 Saint-Maur-des-Fossés,1,6,0
56326,13000938400020,25 rue Pierre Gilles de Gennes 85300 Challans,1,2,6
56514,17770001000016,12 rue des Saints-Pères 77010 Melun Cedex,1,10,0
56684,17750151700011,1 bis rue de Lutèce 75 195 PARIS CEDEX 04,1,9,0
56765,13001031700027,10 bd Gaston Doumergue - 44263 - Nantes,2,2,106
57438,13000904600017,"95 boulevard Carnot, 59000 Lille",1,7,0
58036,17590001800011,"12-14 rue Jean sans Peur
CS20003
59039 LILLE Cedex",1,6,5
58039,17590001800011,"12-14 rue Jean sans Peur
CS20003
59039 LILLE Cedex",1,6,5
58774,13001653800014,"14, avenue Duquesne, 75007 Paris",1,15,0
59348,17750151700011,"1 bis, rue de Lutèce 75195 Paris Cedex 04",1,21,2
59957,,"3 avenue de la préfecture, 35000 RENNES",1,6,102
60774,22080004900011,"Hôtel du Département - CS 20001
08011 CHARLEVILLE-MÉZIÈRES CEDEX",4,10,0
61083,,9 rue Gaëtan Rondeau 44958 NANTES cedex 9,1,3,0
61285,17750151700011,1 bis rue de Lutèce 75 195 PARIS CEDEX 04,1,11,0
62862,17750151700011,"12-14 quai de Gesvres, 75004 Paris 

En cas de difficultés pour effectuer cette démarche en ligne, vous pouvez vous rendre au 12-14 quai de Gesvres, 75004 Paris du lundi au vendredi de 8h30 à 17h00 ou prendre rendez-vous grâce au lien suivant : https://www.smartagenda.fr/pro/prefecture-de-police-dtpp-stru/rendez-vous/",1,12,0
62877,13001262800066,"Préfecture de la région Ile-de-France et de Paris
                        DRIHL de Paris
            Commission départementale de conciliation
                       5, rue Leblanc
                    75911 Paris cedex 15.",1,12,0
62911,13002859000011,1 place Saint-Louis 40000 Mont de Marsan,1,5,3
62958,13002916800015,21 rue Madeleine Vionnet 93300 Aubervilliers,1,10,0
62993,,Préfecture de la Vienne - 7 place Aristide Briand - 86000 - POITIERS. ,1,7,0
63459,17830001800029,1 BD MARECHAL FOCH BP 275 83007 DRAGUIGNAN CEDEX,1,7,9
63600,,Tour Séquoia - 92055 La Défense cedex,95,228,0
64217,13000904600017,"95 boulevard Carnot, 59000 Lille",1,7,0
64282,13002827700015,8 Chemin de la Caillouère - 32020 AUCH Cedex 9,1,3,67
64705,12002301500031,"11 rue des deux communes, 93558 Montreuil",29,216,1
65299,17600001600012,"1 place de la Préfecture, 60000 BEAUVAIS",11,12,5
65371,13000807100123,241 rue Garibaldi 69003 Lyon,12,37,2
65702,17910001100016,"  Préfecture de l'Essonne
  DRSR/SESR/SDC
  Boulevard de France - TSA 51101
  91010 EVRY-COURCOURONNES Cedex ",1,9,0
66337,13001031700027,10 bd Gaston Doumergue - 44263 - Nantes,1,1,0
66894,17950001200010,"5 avenue Bernard Hirsch , 95010 Cergy-Pontoise CEDEX",1,7,0
67571,17750151700011,"1bis rue de Lutèce, 75004 Paris",1,20,4
67586,51758342300010,125 rue Saint Sulpice CS 20821 59508 Douai Cedex,1,4,0
67837,17750151700011,"1 rue de Lutèce 
75004 PARIS",1,38,3
68170,17930001700011,"1, esplanade Jean Moulin  -  93007 Bobigny Cedex",1,6,0
68500,17720001100019,"Place Aristide Briand
72041 LE MANS CEDEX 9",1,3,0
69279,12006805100032,TOUR SEQUIOA 1 PL CARPEAUX 92055 PARIS LA DEFENSE CEDEX,108,1865,278
69582,21300189400012,Place de l'Hôtel de ville 30033 NIMES Cedex 9,1,3,0
69665,18002002600019,"56 Rue de Lille, 75007 Paris",1,18,5
70017,12007401800199,"DGER, 78 rue de Varennes, Paris.",19,45,0
70885,13002603200016,"20 avenue de Ségur, TSA 10717, 75334 PARIS CEDEX 07",108,1619,437
70936,17950001200010,"5 avenue Bernard Hirsch, 95010 Cergy-Pontoise CEDEX",1,6,0
71123,11004601800013,"182 rue Saint-Honoré, 75001 Paris",21,181,0
71431,17130431400015,28 bd Charles Nédélec 13001 Marseille,121,12,83
71584,17620001200050,"25 rue du 11 novembre
62300 LENS",1,4,2
71671,13002526500013,20 avenue de Ségur,1,1,0
71938,13001029100016,89 avenue des cordeliers  17000 La Rochelle,1,3,0
72259,12007401800199,"DGER, 78 rue de Varennes, Paris.",19,45,2
72376,78170328500010,"50 rue Claude Bernard
24010 PERIGUEUX Cedex",1,3,0
73928,13001658700011,Avenue de France 75013 Paris,102,201,18
73976,13001740300036,DMSOI - 2 rue Berthollet - BP 89 - 97822 Le Port Cédex,1,4,0
75997,17780430900199,"Rectorat de Versailles
3, boulevard de Lesseps
78017 Versailles Cedex",1,22,0
76034,17930001700011,2 rue Catulienne 93100 Saint Denis,1,14,0
76036,17930001700011,2 rue Catulienne 93100 Saint Denis,1,14,0
76037,17930001700011,2 rue Catulienne 93100 Saint Denis,1,14,0
76442,85331845900049,"89 rue La Boétie, 75008 Paris",1,6,0
77608,17350001800101,"81, boulevard d'Armorique, 35000 Rennes",4,4,0
77629,13000610900057,"5 rue Francoise Giroud, 44 000 Nantes",1,7,0
78126,11004601800013,"182 Rue Saint-Honoré, 75001 Paris",21,593,86
78135,11001401600064,"Ministère de l'intérieur et des Outre-mer
DRHFS/SDPASP/BPMEL
1 place Beauvau
75800 Paris Cedex 08",1,9,0
78287,17780430900199,"Rectorat de Versailles
3, boulevard de Lesseps
78017 Versailles Cedex",1,9,0
78683,11004601800013,182 rue Saint Honoré - 75001 Paris,18,195,2
79062,17930001700011,1 esplanade Jean Moulin 93000 Bobigny,1,7,0
80269,17380430300019,Rectorat - 7 place bir-hakeim  38000 GRENOBLE,6,55,6
80580,13000717200013,"DRAAF/SRFD Occitanie 
Cité administrative, Bât E
Bld Armand Duportal
31078 Toulouse cedex",1,6,0
83183,32384135300911,"Assurance Maladie de Paris
75948 Paris cedex 19",1,3,0
83801,17850431200012,"Cité Administrative TRAVOT, BP777, 85020 LA ROCHE SUR YON CEDEX",6,20,0
84847,13000548120141,"TSA 10107
92891 NANTERRE CEDEX 09",1,60,0
85938,17140001300040,"Rue Daniel Huet
14000 CAEN",1,39,1
87182,17640431700271,2 PLACE D ESPAGNE,1,6,0
87809,13000326200024,x,110,158,0
87874,35600082800018,adresse,110,156,0
88444,13001045700013,"Cité administrative, rue Jules Ferry, 33000 Bordeaux",4,15,39
90802,78109475000044,"Maison de la chasse et de la Nature , BP 13, 76890 Belleville en Caux",1,5,0
91052,19920802600021,"21 rue Du Dr Gabriel Ledermann, 92310 SEVRES",1,8,0
91590,17350001800101,81 bd d'Armorique- 35026 RENNES CEDEX 09,1,13,0
91805,17971430800238,"Rectorat de la Guadeloupe 
BP480
97183 Les Abymes Cedex",1,10,32
91926,12008701000068,Tour Séquoïa - Place Carpeaux - 92055 - Paris-La Défense,1,71,0
93215,13001084600025,35 rue de la Vallée 80 000 AMIENS,1,3,0
93576,19911632800014,"17 RUE JEAN MOULIN
91290 ARPAJON",1,5,0
94730,19910975200014,4 rue Henri Douard 91220 Bretigny sur Orge,1,4,0
95268,,"1 rue Jean Houdon 
78010 Versailles Cedex",1,5,0
95360,19870015500015,"12 Boulevard Georges Périn
87000 LIMOGES",1,1,0
95649,19920130200015,"1 Avenue Lavoisier, 92160 ANTONY",1,5,0
95666,11001401600106,"Immeuble Le Garance
18 rue des Pyrénées
75020 Paris",141,240,0
96103,19782567200011,"70, avenue de Paris - 78000 Versailles",1,3,0
96134,12000201900020,"139 rue de Bercy, 75572 Paris Cedex 12",18,144,1
96285,19660011800018,"25 Av. Albert Camus, 66000 Perpignan",1,3,0
96524,19782568000014,25 route de la Cascade 78110 Le Vésinet,1,7,0
97215,19060029600015,"2 Avenue Paul Arène, 06000 Nice",1,2,0
97261,12006701200027,TOUR SEQUIOA 1 PL CARPEAUX 92055 PARIS LA DEFENSE CEDEX,1,3,0
99452,18003502402369,adresse de l'organisme d'assurance maladie de rattachement,42,92,0
99608,20005550700012,"Zone d'Activités du Manhity
Immeuble Exodom
97 232  LE LAMENTIN",1,5,0
5307,11000201100044,"89, rue Wéber - CS 52002 - 30907 Nimes cedex 2",1,1,0
5404,,1 rue des Cévennes 73000 CHAMBERY,1,3,0
8269,24310063300094,110 rue Marco Polo - 31670 Labège,1,18,1
10471,77565333000032,"20 Avenue Jean-Jaurès
73000 Chambéry",1,3,0
10532,53417248100010,"32 rue Louis Gain
49927 ANGERS Cedex 9",1,14,0
12079,77534787500020,"Pôle appui et accompagnement
Dématérialisation CMG
TSA 47444
37929 Tours cedex 9",1,4,0
12409,,"112, rue du Docteur Henri Ey 66019 PERPIGNAN CEDEX",1,6,0
12941,77510395500016,"10 rue Charles Victor Garola
28035 CHARTRES Cerdex",1,6,0
13207,53408952900018,"139 Avenue de Lodève
34943 MONTPELLIER Cedex 9",1,8,0
13262,78316919600020,"38 Rue Emile Ollivier
83000 Toulon",1,2,0
13313,17910001100016,"Boulevard de France
91010 Evry-Courcouronnes cedex",1,1,0
13437,77571079100077,"9 boulevard Maignan Larivière
80022 Amiens CEDEX 9",1,9,0
13546,78025470200092,"4 Place de la Gare
08099 CHARLEVILLE-MEZIERES CEDEX",1,4,0
13966,13000817000016,"477, boulevard de la Dollee BP 60355 50015 SAINT-LO CEDEX",1,3,2
13972,,"CAF des Yvelines
78090 YVELINES CEDEX 9",1,12,0
14994,17350001800101,"81, boulevard d'Armorique 35000 Rennes",1,3,4
15467,77591508500150,"321 Rue Maurice Schumann
30922 NIMES Cedex 9 ",1,5,0
15844,12008701000068,Tour Séquoïa - Place Carpeaux - 92055 - Paris-La Défense,1,4,0
16416,,17 rue françois de mahy 97410 st pierre,1,6,0
16471,38098030000095,"52 rue de la république 
93000 Bobigny ",1,3,0
19712,20007009200222,"42, rue Jules Ferry
33500 LIBOURNE",1,4,0
21626,17320001500019,"3, place du Préfet Claude Erignac - BP 10322 - 32007 AUCH CEDEX",1,10,7
23464,17270001500016,"Boulevard Georges Chauvin
CS 92201
27022 EVREUX Cedex",1,9,2
24240,17950001200010,"5 avenue Bernard Hirsch, 95010 Cergy-Pontoise CEDEX",1,7,0
24910,13002920000016,"112 rue de la République – Accueil – CS 21076 – 97400 SAINT DENIS
",1,6,30
25543,19530011600017,"7 rue des Archives
53000 LAVAL",1,3,0
26978,13002917600018,"23/25 rue borde-CS 10009
13285 MARSEILLE cedex 08",1,13,18
28291,17060001900013,"147, boulevard du Mercantour, 06286 Nice Cedex 3",1,17,0
28293,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,22,1
29127,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,12,0
29415,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,11,21
31293,17140001300040,"Rue Daniel Huet 
14038 CAEN Cedex 09
",1,37,14
31365,17750151700011,"1 rue de Lutèce 
75004 PARIS",1,39,0
31657,,Boulevard de France 91000 EVRY-COURCOURONNES,1,38,9
31677,11001401600015,"Immeuble Lumière, 40 Avenue des terroirs de France, 75012, Paris",1,3,0
32389,,"12 rue des saints pères
77010 Melun cedex
",1,27,2
32521,,"12 rue des saints pères
77010 Melun cedex
",1,22,1
32533,,"21-29 avenue Général de Gaulle
94038 Créteil Cedex",1,57,0
35734,13002951500017,"4, rue de la Houssinière
BP 72616 - 44326 Nantes cedex 03",1,4,0
36521,,"Préfecture de la Haute-Savoie
Service débits de boissons
Rue du 30ème régiment d'infanterie 
74000 ANNECY",1,6,0
36925,13001139800026,"348, chemin du Pont Blanc
CS 40310
84276 VEDENE CEDEX",1,4,2
37242,,"rue Ferdinand buisson
62000 ARRAS",1,21,7
38118,,rue de la préfecture - 97600 MAMOUDZOU,1,5,0
42101,,"CNG/DA2C/ Bureau chargé des CAE Le Ponant B – 21 rue Leblanc
75737 Paris – Cedex 15
",1,18,9
42113,17250001900010,"8, rue Charles Nodier - 25 000 Besançon",1,8,1
42570,66204311604119,"24, route de Phalsbourg 
57400 Sarrebourg Cedex",1,6,0
42725,28170025200097,2 avenue Eric Tabarly 17187 Perigny,1,9,79
42880,17920001900091,"2bis rue Damiens, 92100 Boulogne-Billancourt",1,8,0
42909,13002931700018,DREETS Auvergne-Rhône-Alpes - 1 boulevard Vivier Merle - Tour SuissLife - 69443 LYON CEDEX 03,12,34,0
43652,,"14 avenue Duquesne
75350 PARIS 07 SP ",18,68,39
44432,18002002600019,"24 rue Louis Gain
49000 Angers",1,13,0
44791,18003611300017," 143/147, boulevard Anatole France
 93285 SAINT-DENIS CEDEX",1,4,3
45637,12008701000068,Tour Séquoïa - Place Carpeaux - 92055 - Paris-La Défense,1,155,1
46151,13002950700014,"47, rue des écoles 75005 Paris
contacts : 
Académie de Paris : enseignementsuperieur.prive@ac-paris.fr 01 40 46 22 07 ou 01 40 46 21 73 
Académie de Créteil : ce.des@ac-creteil.fr 01 57 02 64 72
Académie de Versailles : ce.desr@ac-versailles.fr 01 30 83 44 61
",3,13,0
46664,,"12 rue du Val d'Osne
94410 Saint Maurice",1,24,0
47180,18003611300017," 143/147, boulevard Anatole France
 93285 SAINT-DENIS CEDEX",1,5,18
47852,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,25,0
47868,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,43,17
48497,17130001500012,"66 bis rue Saint Sébastien, 13006 Marseille",1,7,0
50985,13000965700011,Cité Administrative BP 147 - 23003 Guéret Cedex,1,9,0
51038,,4 Rue Van Loo 91150 ETAMPES,1,12,0
52130,34995887600188,"192 avenue Aristide Briand 
92220 Bagneux",1,8,0
52258,17390001000013,"8 rue de la préfecture
39 000 LONS LE SAUNIER",1,12,4
52473,13002916800015,"21 rue Madeleine Vionnet
93300 AUBERVILLIERS",1,21,16
52476,13002916800015,"21 Rue Madeleine Vionnet
93300 AUBERVILLIERS",1,15,17
52702,,"51, rue de la République – CS 42001 – 80020 Amiens Cedex 9",1,2,0
53009,22530001100015,Laval   ,1,2,1
53931,17750000600024,"5 rue leblanc, 75015 PARIS",1,9,10
54371,13002919200015,6 rue Gustave Adolphe Hirn 67000 STRASBOURG,10,11,1
55321,18003502402369,https://www.ameli.fr/assure/adresses-et-contacts,107,476,2
55410,17310001700016,"1, rue Saint Anne, 31000 Toulouse",1,14,2
55413,,"2, esplanade Charles de Gaulle
33000 BORDEAUX",1,35,13
56583,13000829500029,"DDPP du Morbihan
32 Bd de la Résistance
56000 VANNES",1,1,82
57058,,"rue Ferdinand buisson
62000 ARRAS",1,18,0
59349,17750151700011,"1 bis, rue de Lutèce 75195 Paris Cedex 04",1,19,4
59831,,22 mail Pablo Picasso -BP 24209 -44042 NANTES cedex 1,5,22,41
59835,17950001200010,"5 avenue Bernard Hirsch, 95010 Cergy-Pontoise CEDEX",1,5,1
63591,13001653800014,"Ministère de la Santé
14 avenue Duquesne, 75350 Paris 07 ",1,89,0
64697,13000509300013,"13 place Vendôme, 75042 Paris Cedex 01",4,15,8
64763,00000000000000,2 rue Pierre LABONDE 10000 Troyes,1,7,2
65370,13000807100123,241 rue Garibaldi 69003 Lyon,12,38,1
65412,13002892100018,"30, rue de l’hôtel de Ville CS58434 - 79024 NIORT CEDEX ",1,1,0
66564,17760001200096,"7 place de la Madeleine
76000 ROUEN",1,1,0
67209,18750009500166,"12, rue de l'industrie, 92416 Courbevoie cedex",8,62,0
68862,12006701200027,TOUR SEQUIOA 1 PL CARPEAUX 92055 PARIS LA DEFENSE CEDEX,108,2235,758
69282,12006701200027,TOUR SEQUIOA 1 PL CARPEAUX 92055 PARIS LA DEFENSE CEDEX,108,2387,1067
70401,11000601200014,-,2,4,5
70681,18003611300017,"143/147 BD ANATOLE FRANCE
93285 SAINT DENIS CEDEX",1,2,0
70899,11002001300097,"BP 60153
14010 - CAEN CEDEX 1
",1,11,0
71233,11004601800013,"DRAC Nouvelle-Aquitaine
54 rue Magendie, CS 41229
33074 Bordeaux
05 57 95 02 02",8,65,19
72405,17340001100016,"34 Place des Martyrs de la résistance
34062 Montpellier Cedex 2",1,4,0
74467,22930008201453,"2 Promenade Jean Rostand, 93000 Bobigny",1,6,0
74719,17950001200010,"5, avenue Bernard Hirsch - CS 20105
95010 CERGY-PONTOISE CEDEX",1,11,1
76720,13002889700028,"Immeuble La Diagonale

34, avenue du Centre

78 182 Saint Quentin-en-Yvelines Cedex",12,14,0
79356,17930001700011,1 esplanade Jean Moulin 93000 Bobigny,1,6,0
85221,17750660700346,35 rue de Noailles - 78000 VERSAILLES,1,6,3
88970,13002712100016,12 rue Jean Sans Peur 59800 LILLE,1,7,0
95154,17340001100016,34 Place des Martyrs de la Résistance 34000 Montpellier,1,8,0
101391,13002696600015,Préfecture des Bouches-du-Rhône - Secrétariat général commun - Bureau de l'action sociale - Place Félix Baret – CS 80 001 – 13 282 Marseille Cedex 06,1,5,0
234,13002932500573,"Ponant 2
27-29, rue Leblanc - 75015 Paris ",1,37,41
3497,13002932500573,"Ponant 2
21-29 rue Leblanc - 75015 Paris ",1,32,8
3690,13000852700017,Direction Départementale des Territoires - Bureau Education Routière - 40 Bd Anatole France - 51000 CHALONS EN CHAMPAGNE,1,4,2
4699,13002932500573,"Ponant 2
27-29, rue Leblanc - 75015 Paris ",1,39,40
9608,77774937500021,Cours des alliés 35028 Rennes Cedex 9,1,2,0
10188,77556134300010,8 avenue du six-juin 14000 Caen,1,5,0
10766,78644805000033,"109 Boulevard Louis Blanc
85932 La Roche sur Yon Cedex",1,9,0
10965,,"Place des ducs de Bar
CO 60025
54035 - NANCY CEDEX",1,4,0
12216,13000831100016,"10, boulevard Gaston Serpette
BP 53606
44036 Nantes cedex 1",1,8,3
12323,78184748800058,Rue du docteur Gabriel Pery 33078 Bordeaux Cedex,1,6,0
12792,,"Cité Administrative
Rue Pelissier
63032 CLERMONT-FERRAND Cedex 9",1,2,0
12942,,"2 Rue Jules Ferry
CS 90729
60012 BEAUVAIS Cedex",1,3,0
13039,77695044600026,"24 Rue Riquet  
31046 Toulouse Cedex 9",1,5,0
13103,13001034100019,"15bis rue Dupetit Thouars
49047 ANGERS CEDEX 01",1,2,0
13263,78316919600020,"38 Rue Emile Ollivier
83000 Toulon",1,2,0
13373,38120228200012,"2 voie Felix Eboue
94033 Créteil Cedex",1,5,0
13475,,"TSA 60868
54011 NANCY CEDEX",1,23,0
13638,77551370800021,"2 Place Saint Charles
45100 ORLEANS",1,3,0
14406,77571412400119,218 BOULEVARD PIERRE BOULLE 84049 AVIGNON,1,2,0
14577,77821334800015,"8 bd Georges Clémenceau
21000 DIJON",1,9,0
14637,,"177 rue de Paris
71024 MACON Cedex 9",1,3,0
15034,78601955400116,"22 rue de Malville 
44937 NANTES Cedex 9",1,4,0
15938,31712263800024,"4 boulevard Pontiffroy
57774 Metz, France",1,2,0
16033,,"47, Avenue de la Marne
06175 Nice cedex 2",1,10,1
16356,78080801000018,"11 Allée des Soupirs
27026 EVREUX CEDEX",1,11,0
16373,77895384400017,"26 AVENUE ROBERT SCHUMAN
68100 MULHOUSE",1,4,0
18883,,"Arche parois sud
92055 La Défense CEDEX",1,586,8
19776,17660001300013,"24 Quai Sadi Carnot
66000 PERPIGNAN",1,1,6
21524,53417517900074,"82 Rue Brule Maison
59000 Lille",1,7,0
22302,13002917600018,23-25 Rue Borde  - 13008 Marseille cedex 08,1,13,2
23287,22920050600611,Hôtel du Département Arena - 57 rue des longues raies - 92 000 Nanterre,1,27,9
23792,,"61 rue Alain
85931 LA ROCHE SUR YON",1,9,0
28414,24440040400129,2 cours du Champ-de-Mars 44923 NANTES Cedex 9,1,3,0
28723,,28 RUE AUGUSTE BABET -  97410 Saint Pierre,1,9,0
29329,,"21-29 avenue Général de Gaulle
94038 Créteil Cedex",1,14,0
29943,17930001700011,"11, esplanade Jean Moulin - Bâtiment René Cassin
93000 Bobigny",1,19,0
30377,17510001500015,"38 rue Carnot 
51036 CHALONS EN CHAMPAGNE",1,17,28
31239,,2 avenue Larroumès 94240 L'Haÿ-les-Roses,1,6,0
31306,17750151700011,1 rue de Lutèce  75004 PARIS,2,20,1
31921,22920050600611,57 rue des longues raies - 92000 Nanterre,1,40,0
33413,21870850100018,9 Place Léon BETOULLE 87000 LIMOGES ,1,7,25
33618,,"Avenue du Général de Gaulle, 91125 Palaiseau",1,17,2
33948,17920001900091,"2bis rue Damiens, 92100 Boulogne-Billancourt",1,8,0
36832,,Préfecture de la Vienne - 7 place Aristide Briand - 86000 - POITIERS. ,1,17,0
37243,00000000000000,BP 275 - 83007 DRAGUIGNAN Cedex,1,11,16
39407,17971430800238,"
Rectorat de l'académie de la Guadeloupe
Parc d'activités la Providence ZAC de Dothémare BP 480 97183 LES ABYMES Cedex
Téléphone: 0590 47 81 00 (standard)
Fax: 0590 47 81 01",1,4,0
39817,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,42,18
40957,,Boulevard de France 91000 EVRY-COURCOURONNES,1,51,1
41817,13001085300013,"DDT OISE
Bureau Education Routière
2 bd Amyot d'Inville
60000 BEAUVAIS",1,2,0
42244,13002932500573,"Ponant 2
27-29, rue Leblanc - 75015 Paris ",1,36,17
42365,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,44,40
42964,13002931700018,1 rue du Rieu - BP 60749 - 15007  AURILLAC CEDEX,1,8,0
43841,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,44,50
44234,,"Avenue du Général de Gaulle, 91120 Palaiseau",1,36,0
47079,11000201100044,"Tour Sequoia
92055 La Défense Cedex",1,7,0
48826,24440040400129,2 Cours du Champ de Mars 44923 Nantes Cedex 9,1,19,4
52084,77571079100077,9 bd Maignan Larivière 80022 AMIENS cedex 9,1,17,0
53114,,"167-177  avenue Frédéric et Irène Joliot Curie, 92000 Nanterre",1,44,4
54080,24440040400129,2 Cours du Champ de Mars 44923 Nantes Cedex 9,1,14,4
54960,18751275100020,rue d’Oradour-sur-Glane 75015 Paris,1,41,0
55466,,"18 rue des Pyrénées
75 020 PARIS",99,443,21
56245,13001151300012,"Direction Départementale de la Protection des Populations
Hôtel des Finances du Prado
22, rue Borde
13285 Marseille cedex 08",1,7,0
57574,,"CNG/DA2C/ Bureau chargé des CAE Le Ponant B – 21 rue Leblanc
75737 Paris – Cedex 15
",1,25,271
59968,17540001900014,"6, rue Sainte-Catherine
54000 Nancy",1,31,6
61745,32372216500020,"
Frais de Santé
CPAM HD
PJ TELETRANSMISSION
5 RUE DU FACTEUR CHEVAL
TSA 99 998
91008 EVRY CEDEX",1,2,0
64554,13000601800027,"139 rue de Bercy, 75012 Paris",96,162,25
66602,11004601800013,"182 Rue Saint-Honoré, 75001 Paris",19,354,178
66621,13001102600015,Bd du 112ème régiment d'infanterie - CS 31209 - Toulon cedex,1,1,1
67641,18004603900186,291 boulevard Raspail 75014 Paris,1,2,0
67821,12006701200027,Tour Séquoia 1 place Carpeaux 92055 LA DÉFENSE,108,2423,824
68566,17930001700011,1 esplanade Jean Moulin 93000 Bobigny,1,6,0
70008,13002931700018,DREETS AUVERGNE-RHÔNE-ALPES - 1 Boulevard Vivier Merle - 69003 LYON,12,36,31
70928,17950001200010,"5 avenue Bernard Hirsch, 95010 Cergy-Pontoise CEDEX",1,9,5
74971,13000867500188,"DDTM 56, 1 allée du Général Le Troadec, 56000 Vannes.",1,7,0
75326,17130001500012," 1 rue Edmond Rostand, 13006 Marseille.",1,9,3
